Price,Levy,Manufacturer,Model,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags,Age
3136,528,FORD,Fiesta SE,Hatchback,No,Petrol,1.6,144000,4.0,Automatic,Front,Left wheel,Red,7,11
4704,0,HYUNDAI,Getz,Hatchback,No,Petrol,1.4,0,4.0,Manual,Front,Left wheel,Blue,2,17
3293,810,TOYOTA,Corolla,Sedan,Yes,Petrol,1.8,94602,4.0,Automatic,Front,Left wheel,Black,12,9
251,753,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,259184,4.0,Automatic,Front,Left wheel,Silver,0,13
16151,586,TOYOTA,Prius V,Hatchback,No,Hybrid,1.8,144000,4.0,Automatic,Front,Left wheel,White,0,13
13485,551,CHEVROLET,Spark,Sedan,Yes,Petrol,1.0,32852,4.0,Automatic,Front,Left wheel,Silver,4,8
20266,642,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,161952,4.0,Automatic,Front,Left wheel,Black,4,13
15524,738,CHEVROLET,Cruze LT,Sedan,No,Petrol,1.4,26585,4.0,Automatic,Front,Left wheel,Grey,8,8
21950,862,HYUNDAI,H1 GRAND STAREX,Minivan,Yes,Diesel,2.5,72000,4.0,Tiptronic,Rear,Left wheel,White,2,14
7213,915,BMW,X5,Jeep,Yes,Diesel,3.0,0,6.0,Automatic,4x4,Left wheel,Black,0,11
5645,640,SUBARU,XV,Sedan,Yes,Petrol,2.0,105523,4.0,Automatic,4x4,Left wheel,Blue,0,12
3763,879,FORD,Fiesta,Sedan,Yes,Petrol,1.6,47736,4.0,Automatic,Front,Left wheel,Grey,12,6
10976,843,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.5,178000,4.0,Variator,Front,Left wheel,Golden,12,17
8154,919,BMW,X5,Jeep,Yes,Diesel,3.0,103458,6.0,Automatic,4x4,Left wheel,White,0,13
392,690,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,27038,6.0,Automatic,4x4,Left wheel,White,12,9
16358,1141,JEEP,Compass,Jeep,Yes,Petrol,2.4,167510,4.0,Automatic,Front,Left wheel,Red,4,16
17249,562,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.4,37000,4.0,Automatic,Front,Left wheel,Brown,8,10
4000,0,SUBARU,Forester,Hatchback,No,Petrol,2.0,21211,4.0,Automatic,4x4,Right-hand drive,White,2,24
7840,1111,HONDA,FIT,Hatchback,Yes,Hybrid,1.3,59000,4.0,Variator,Front,Right-hand drive,Black,4,13
9722,609,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,127515,4.0,Automatic,Front,Left wheel,Black,12,7
21639,749,HYUNDAI,Sonata SPORT,Sedan,No,Petrol,2.4,92000,4.0,Tiptronic,Front,Left wheel,Grey,12,11
16308,586,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,99000,4.0,Automatic,Front,Left wheel,Blue,7,13
15718,836,SSANGYONG,Actyon,Jeep,Yes,Diesel,2.0,237003,4.0,Automatic,Front,Left wheel,Silver,4,15
21012,0,FORD,Fusion,Sedan,No,Hybrid,2.0,156800,4.0,Automatic,Front,Left wheel,Black,12,12
44875,930,HYUNDAI,Tucson,Jeep,Yes,Diesel,1.7,87862,4.0,Automatic,Front,Left wheel,White,4,7
35168,308,TOYOTA,Aqua,Universal,Yes,Hybrid,1.5,31040,4.0,Automatic,Front,Left wheel,Black,4,10
40769,0,BMW,X6,Jeep,Yes,Petrol,3.5,158000,6.0,Tiptronic,4x4,Left wheel,White,12,16
35237,891,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,120142,4.0,Automatic,Front,Left wheel,White,4,9
13877,836,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,161240,4.0,Automatic,Front,Left wheel,White,4,15
20695,697,FORD,Transit,Goods wagon,No,Diesel,2.2,272000,4.0,Manual,Front,Left wheel,White,2,13
13482,0,MERCEDES-BENZ,Sprinter,Microbus,No,Diesel,2.2,360000,4.0,Manual,Rear,Left wheel,White,2,25
7213,0,BMW,318,Sedan,No,CNG,1.9,312000,4.0,Manual,Rear,Left wheel,White,8,27
31361,1091,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,70000,4.0,Tiptronic,Front,Left wheel,Black,14,9
392,831,HYUNDAI,Tucson,Jeep,Yes,Petrol,2.4,179746,4.0,Automatic,Front,Left wheel,White,0,14
11917,0,BMW,320,Coupe,No,Petrol,2.0,170005,4.0,Tiptronic,Rear,Left wheel,Blue,8,22
7213,0,VOLKSWAGEN,Passat,Sedan,Yes,CNG,2.8,282000,6.0,Manual,Front,Left wheel,Black,8,22
34560,345,HONDA,FIT,Universal,Yes,Hybrid,1.5,23779,4.0,Automatic,Front,Left wheel,Yellow,4,9
470,753,HYUNDAI,Sonata,Jeep,Yes,Hybrid,2.4,123862,4.0,Automatic,Front,Left wheel,White,0,13
188,640,VOLKSWAGEN,Scirocco,Sedan,Yes,Petrol,2.0,64930,4.0,Automatic,Front,Left wheel,Black,12,12
43281,831,SSANGYONG,Actyon,Jeep,Yes,Diesel,1.6,59647,4.0,Automatic,Front,Left wheel,Blue,4,8
23129,831,CHEVROLET,Captiva,Jeep,Yes,Petrol,2.4,81344,4.0,Automatic,Front,Left wheel,White,4,14
470,353,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,115347,4.0,Automatic,Front,Left wheel,Grey,0,10
22843,642,SSANGYONG,Korando,Jeep,Yes,Diesel,2.0,141641,4.0,Automatic,Front,Left wheel,White,4,13
14426,0,MERCEDES-BENZ,Sprinter,Microbus,No,Diesel,2.2,500,4.0,Manual,Rear,Left wheel,White,0,24
6115,0,OPEL,Zafira,Universal,No,Petrol,1.6,0,4.0,Manual,Front,Left wheel,Black,4,26
20385,639,FORD,Fusion,Sedan,Yes,Petrol,2.0,70600,4.0,Tiptronic,Front,Left wheel,White,8,11
26657,0,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.4,32000,4.0,Automatic,Front,Left wheel,White,12,8
8781,0,MITSUBISHI,Colt,Hatchback,No,Petrol,1.3,64862,4.0,Automatic,Front,Right-hand drive,Blue,2,17
16621,1172,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,119379,6.0,Automatic,4x4,Left wheel,Silver,12,14
17249,934,FORD,Fusion,Sedan,No,Petrol,2.5,112000,5.0,Automatic,Front,Left wheel,White,8,10
11133,917,AUDI,A7,Hatchback,Yes,Petrol,3.0,301707,6.0,Automatic,4x4,Left wheel,Grey,0,12
14740,474,CHEVROLET,Cruze,Sedan,No,Petrol,1.4,93000,4.0,Automatic,Front,Left wheel,Purple,8,12
10349,1018,BMW,X5,Jeep,Yes,Diesel,3.0,332243,6.0,Automatic,4x4,Left wheel,Black,0,14
33556,1055,MERCEDES-BENZ,E 350,Coupe,Yes,Petrol,3.5,110000,6.0,Tiptronic,Rear,Left wheel,Black,8,12
7665,1099,HYUNDAI,Grandeur,Sedan,Yes,LPG,2.7,68224,4.0,Automatic,Front,Left wheel,Silver,4,15
11000,0,SUZUKI,Grand Vitara,Jeep,No,Petrol,2.7,180000,6.0,Automatic,4x4,Right-hand drive,White,6,20
4861,781,SUBARU,Forester,Jeep,Yes,Petrol,2.5,260133,4.0,Automatic,4x4,Left wheel,Silver,0,13
1882,456,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,273651,4.0,Automatic,Front,Left wheel,Black,12,10
5802,1055,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,107800,6.0,Automatic,Rear,Left wheel,Grey,12,12
17249,1528,FORD,Transit,Microbus,No,Diesel,2.4,168000,4.0,Manual,Rear,Left wheel,Blue,2,18
27598,0,LEXUS,IS 250,Sedan,Yes,Petrol,2.5,64023,8.0,Tiptronic,4x4,Left wheel,White,6,12
20385,0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,253206,6.0,Automatic,Front,Left wheel,Silver,6,10
8781,0,NISSAN,Tiida Latio,Sedan,Yes,Petrol,1.5,127000,4.0,Automatic,Front,Right-hand drive,Silver,4,19
20382,891,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,44608,4.0,Automatic,Front,Left wheel,White,4,9
15681,934,SUBARU,Forester,Jeep,Yes,Petrol,2.5,0,4.0,Variator,4x4,Left wheel,Silver,12,10
26343,259,CHEVROLET,Volt,Hatchback,No,Plug-in Hybrid,1.4,66000,4.0,Automatic,Front,Left wheel,Silver,10,11
16308,0,FORD,Escape,Jeep,No,Hybrid,2.5,149000,4.0,Automatic,4x4,Left wheel,White,12,17
549,761,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,236539,4.0,Automatic,Front,Left wheel,White,0,15
7213,915,MERCEDES-BENZ,GL 350,Jeep,Yes,Diesel,3.0,86541,6.0,Automatic,4x4,Left wheel,Blue,12,11
627,781,FORD,Escape,Jeep,Yes,Hybrid,2.5,239395,4.0,Automatic,Front,Left wheel,White,12,13
11917,0,FORD,Transit,Microbus,No,Diesel,2.9,231000,4.0,Manual,Rear,Left wheel,White,2,20
12544,0,TOYOTA,Camry,Sedan,No,Hybrid,2.4,0,4.0,Variator,Front,Left wheel,Grey,8,18
3450,1017,MERCEDES-BENZ,E 300,Sedan,Yes,Petrol,2.0,50930,4.0,Automatic,Rear,Left wheel,Black,12,8
3920,640,AUDI,A4,Sedan,Yes,Petrol,2.0,157584,4.0,Automatic,4x4,Left wheel,Black,0,12
6586,1077,TOYOTA,CHR,Coupe,Yes,Petrol,2.0,5219,4.0,Automatic,Front,Left wheel,White,12,6
8781,0,BMW,320,Sedan,No,Petrol,2.5,207000,6.0,Tiptronic,Rear,Left wheel,Blue,6,25
19601,629,HYUNDAI,Elantra,Sedan,Yes,LPG,1.6,35607,4.0,Automatic,Front,Left wheel,White,4,10
20071,0,BMW,X5 3.0,Jeep,Yes,Diesel,3.0,256000,6.0,Tiptronic,4x4,Left wheel,Silver,12,23
1490,1058,TOYOTA,Highlander,Jeep,Yes,Hybrid,3.5,363059,6.0,Automatic,4x4,Left wheel,White,12,13
4704,0,OPEL,Vectra,Sedan,No,CNG,2.0,0,4.0,Manual,Front,Left wheel,Blue,4,26
12074,0,TOYOTA,Prius,Sedan,Yes,Hybrid,1.5,167000,4.0,Variator,Front,Left wheel,Blue,8,17
38016,770,HYUNDAI,Tucson,Jeep,Yes,Diesel,1.7,116082,4.0,Automatic,Front,Left wheel,White,4,9
18189,0,FORD,C-MAX,Minivan,No,Plug-in Hybrid,2.0,117000,4.0,Automatic,Front,Left wheel,White,0,12
15681,891,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,258706,4.0,Automatic,Front,Left wheel,Silver,4,9
14113,1759,HONDA,Cr-v LX,Jeep,No,Petrol,2.4,1000,4.0,Automatic,Front,Left wheel,Brown,0,19
45633,831,SSANGYONG,Actyon,Jeep,Yes,Diesel,1.6,71000,4.0,Automatic,Front,Left wheel,Blue,4,8
11604,1246,FORD,Escape,Jeep,No,Hybrid,2.3,156423,4.0,Automatic,Front,Left wheel,Black,6,17
25264,777,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,198916,4.0,Automatic,Front,Left wheel,Yellow,4,11
9095,1047,OPEL,Astra H,Hatchback,No,Petrol,1.6,190000,4.0,Manual,Front,Left wheel,Silver,6,18
21558,503,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,20400,4.0,Automatic,Front,Left wheel,Blue,4,13
14426,394,LEXUS,ES 300,Sedan,Yes,Hybrid,2.5,176213,4.0,Automatic,Front,Left wheel,Black,12,11
13485,765,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,72369,4.0,Automatic,Front,Left wheel,Silver,4,10
15681,585,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,70978,4.0,Automatic,Front,Left wheel,Blue,0,12
28589,640,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,179067,4.0,Automatic,Front,Left wheel,Black,4,12
10976,0,SUBARU,Outback,Hatchback,No,Petrol,2.5,131000,4.0,Tiptronic,4x4,Right-hand drive,Blue,4,18
16286,629,HYUNDAI,Accent,Sedan,Yes,Diesel,1.6,39712,4.0,Automatic,Front,Left wheel,Red,4,10
5018,364,CHEVROLET,Spark,Hatchback,Yes,Petrol,1.0,129436,4.0,Automatic,Front,Left wheel,Silver,4,13
9408,0,FORD,Transit,Microbus,No,Diesel,2.5,326729,4.0,Manual,Rear,Left wheel,Grey,2,27
7840,0,MITSUBISHI,Pajero IO,Jeep,No,Petrol,1.8,195000,4.0,Automatic,4x4,Left wheel,Silver,2,26
20385,0,HYUNDAI,Veloster,Hatchback,Yes,Petrol,1.6,120000,6.0,Automatic,Front,Left wheel,Black,0,13
29777,831,CHEVROLET,Aveo,Sedan,Yes,Petrol,1.6,67122,4.0,Automatic,Front,Left wheel,Black,4,8
15367,0,TOYOTA,Prius,Sedan,No,LPG,1.8,110000,4.0,Variator,Front,Left wheel,Silver,4,14
19757,586,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,182000,4.0,Variator,Front,Left wheel,White,12,13
5645,0,MERCEDES-BENZ,E 280,Sedan,No,CNG,2.8,0,6.0,Manual,Rear,Left wheel,Blue,2,28
20385,0,FORD,C-MAX,Hatchback,No,Hybrid,2.0,117000,4.0,Automatic,Front,Left wheel,Black,8,13
157,1055,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,237158,6.0,Automatic,4x4,Left wheel,Black,12,12
34,0,TOYOTA,Sai,Hatchback,No,Petrol,1.3,134000,4.0,Automatic,Front,Right-hand drive,White,6,20
28225,900,FIAT,500X Lounge,Jeep,Yes,Petrol,2.4,46000,4.0,Tiptronic,4x4,Left wheel,Silver,12,10
19416,583,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,141799,4.0,Automatic,Front,Left wheel,White,4,14
15681,0,KIA,Optima,Sedan,No,Petrol,2.4,61680,4.0,Automatic,Front,Left wheel,Blue,6,10
282,1077,TOYOTA,CHR,Jeep,Yes,Petrol,2.0,3237,4.0,Automatic,Front,Left wheel,Black,12,6
1098,629,NISSAN,Juke,Jeep,Yes,Petrol,1.6,103498,4.0,Automatic,4x4,Left wheel,Black,0,10
12231,0,HONDA,FIT,Hatchback,No,Hybrid,1.3,119000,4.0,Tiptronic,Front,Right-hand drive,Silver,4,14
5959,394,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,0,4.0,Automatic,Front,Left wheel,Black,12,11
16618,585,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.8,119791,4.0,Automatic,Front,Left wheel,Black,4,12
11604,836,DODGE,Caliber,Hatchback,No,Petrol,2.0,131000,4.0,Tiptronic,Front,Left wheel,White,8,15
1646,1750,TOYOTA,Highlander,Jeep,Yes,Hybrid,3.3,269162,6.0,Automatic,4x4,Left wheel,Silver,12,17
5959,730,HYUNDAI,Veloster,Sedan,Yes,Petrol,1.6,91677,4.0,Automatic,Front,Left wheel,Red,12,9
18519,584,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.8,1000,4.0,Automatic,Front,Left wheel,Blue,4,11
23602,730,CHEVROLET,Orlando,Jeep,Yes,Diesel,1.6,110112,4.0,Automatic,Front,Left wheel,White,4,9
15681,0,TOYOTA,Camry,Sedan,No,Hybrid,2.4,200000,4.0,Automatic,Front,Left wheel,Grey,6,18
15323,531,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,117061,4.0,Automatic,Front,Left wheel,Grey,4,13
13172,0,FIAT,500,Coupe,No,Petrol,1.4,96000,4.0,Tiptronic,Front,Left wheel,Red,8,12
10976,473,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.4,83000,4.0,Automatic,Front,Left wheel,White,6,11
10697,586,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.8,165392,4.0,Automatic,Front,Left wheel,White,4,13
22580,0,NISSAN,Juke,Jeep,No,Petrol,1.6,77000,4.0,Tiptronic,Front,Left wheel,Black,4,10
17249,0,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.5,241000,6.0,Tiptronic,4x4,Left wheel,Black,12,19
14069,687,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,100403,4.0,Automatic,Front,Left wheel,White,4,15
314,1624,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,266061,6.0,Automatic,4x4,Left wheel,Black,12,16
5883,790,DAEWOO,Lacetti,Sedan,Yes,Petrol,1.6,117685,4.0,Automatic,Front,Left wheel,Silver,4,16
40045,730,SSANGYONG,Actyon,Jeep,Yes,Petrol,1.6,76398,4.0,Automatic,Front,Left wheel,White,4,9
28852,1017,HYUNDAI,Elantra,Sedan,Yes,Petrol,2.0,36400,4.0,Tiptronic,Front,Left wheel,Silver,12,8
30,0,HONDA,FIT,Hatchback,No,Petrol,1.5,0,4.0,Automatic,Front,Right-hand drive,Silver,4,22
4704,1017,HYUNDAI,Elantra,Sedan,Yes,Petrol,2.0,45242,4.0,Automatic,Front,Left wheel,Grey,12,8
2430,584,HONDA,Civic,Sedan,Yes,Petrol,1.8,148640,4.0,Automatic,Front,Left wheel,Blue,12,11
706,1325,NISSAN,Altima,Jeep,Yes,Petrol,2.5,30555,4.0,Automatic,Front,Left wheel,Silver,12,6
7840,0,HONDA,FIT,Hatchback,No,Petrol,1.3,123456,4.0,Variator,Front,Right-hand drive,Grey,6,20
11917,382,HYUNDAI,Sonata,Sedan,No,Hybrid,2.4,152000,4.0,Automatic,Front,Left wheel,Black,10,11
6429,1282,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.0,76113,4.0,Automatic,Front,Left wheel,Silver,4,18
188,1091,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,96995,4.0,Automatic,Front,Left wheel,Black,12,9
7683,1282,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.0,64554,4.0,Automatic,Front,Left wheel,Black,4,18
627,1325,MAZDA,CX-9,Jeep,Yes,Petrol,2.5,14186,4.0,Automatic,Front,Left wheel,White,12,6
1882,1211,BMW,X5,Jeep,Yes,Diesel,3.0,265210,6.0,Automatic,4x4,Left wheel,Black,0,15
13172,1024,SUBARU,Forester,Jeep,No,Petrol,2.5,232000,4.0,Tiptronic,4x4,Left wheel,Silver,5,15
18503,0,VOLKSWAGEN,Jetta,Sedan,Yes,Petrol,1.8,120000,4.0,Tiptronic,Front,Left wheel,White,12,11
3607,831,CHEVROLET,Malibu,Sedan,Yes,Petrol,1.5,64600,4.0,Automatic,Front,Left wheel,Grey,12,7
45,0,HONDA,FIT,Hatchback,No,Petrol,1.3,124000,4.0,Automatic,Front,Right-hand drive,Blue,4,18
46518,1017,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,70000,4.0,Automatic,Front,Left wheel,Grey,4,8
15837,730,FORD,Escape,Jeep,No,Petrol,1.6,0,4.0,Automatic,4x4,Left wheel,Black,0,9
27425,730,CHEVROLET,Orlando,Jeep,Yes,Diesel,1.6,77836,4.0,Automatic,Front,Left wheel,Grey,4,9
21953,862,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,61142,4.0,Automatic,Front,Left wheel,Silver,4,14
15681,690,CHEVROLET,Malibu LT,Sedan,No,Petrol,1.5,71671,4.0,Automatic,Front,Left wheel,Silver,8,9
25000,0,NISSAN,Qashqai Advance CVT,Jeep,Yes,Petrol,2.0,35447,4.0,Automatic,4x4,Left wheel,Red,12,7
392,1017,FORD,Escape,Jeep,Yes,Petrol,2.0,110702,4.0,Automatic,Front,Left wheel,Black,12,8
26030,0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,148800,4.0,Automatic,Front,Left wheel,Grey,8,13
6269,1522,OPEL,Zafira,Universal,No,Petrol,1.8,200000,4.0,Manual,Front,Left wheel,Silver,4,25
34905,777,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,132023,4.0,Automatic,Front,Left wheel,Grey,4,11
13172,397,TOYOTA,Prius V,Hatchback,No,Hybrid,1.8,23000,4.0,Variator,Front,Left wheel,Yellow,12,9
10192,531,HYUNDAI,Accent,Hatchback,Yes,Diesel,1.6,52352,4.0,Automatic,Front,Left wheel,Black,4,13
7527,0,MERCEDES-BENZ,C 220,Goods wagon,No,Diesel,2.2,150000,4.0,Manual,Rear,Left wheel,Silver,6,26
14426,761,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,162424,4.0,Automatic,Front,Left wheel,White,0,15
941,1750,TOYOTA,Highlander,Sedan,Yes,Hybrid,3.3,226094,6.0,Automatic,4x4,Left wheel,White,12,17
23991,765,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,40602,4.0,Automatic,Front,Left wheel,Grey,4,10
39201,518,TOYOTA,RAV 4,Jeep,Yes,Hybrid,2.5,115000,4.0,Tiptronic,4x4,Left wheel,Black,12,9
9879,765,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,38600,4.0,Automatic,Front,Left wheel,Silver,4,10
45473,0,MERCEDES-BENZ,Sprinter,Microbus,Yes,Diesel,2.2,357000,4.0,Manual,Rear,Left wheel,Black,2,17
44790,891,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,123206,4.0,Automatic,Front,Left wheel,White,4,9
28921,751,JEEP,Compass,Jeep,Yes,Petrol,2.4,135000,4.0,Automatic,Front,Left wheel,White,4,12
32302,639,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,42367,4.0,Automatic,Front,Left wheel,Red,4,11
862,530,MINI,Cooper S Cabrio,Hatchback,Yes,Petrol,1.6,0,4.0,Automatic,Front,Left wheel,Black,12,12
9565,397,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,71904,4.0,Automatic,Front,Left wheel,White,0,9
37611,1091,CHEVROLET,Impala,Sedan,Yes,Petrol,2.5,136469,4.0,Automatic,Front,Left wheel,Silver,4,9
6743,1277,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.4,57555,4.0,Automatic,Front,Left wheel,White,12,7
18817,609,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,35058,4.0,Automatic,Front,Left wheel,White,12,7
1333,585,LEXUS,CT 200h,Sedan,Yes,Hybrid,1.8,0,4.0,Automatic,Front,Left wheel,Red,0,12
18503,0,FORD,Transit T330,Microbus,No,Diesel,2.4,185641,4.0,Manual,Rear,Left wheel,White,4,21
39201,1079,MITSUBISHI,Outlander,Jeep,No,Petrol,2.0,13000,4.0,Tiptronic,4x4,Left wheel,Red,12,7
12544,0,HONDA,FIT,Coupe,No,Hybrid,1.3,140000,4.0,Automatic,Front,Right-hand drive,Silver,10,13
15681,831,KIA,Optima,Sedan,No,Hybrid,2.4,171200,4.0,Automatic,Front,Left wheel,Black,8,14
13015,730,HYUNDAI,Accent SE,Hatchback,No,Petrol,1.6,74509,4.0,Automatic,Front,Left wheel,Blue,6,9
7840,0,GAZ,21,Sedan,No,Petrol,2.4,0,4.0,Manual,Rear,Left wheel,Sky blue,0,61
30734,1053,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,200179,6.0,Automatic,4x4,Left wheel,Black,12,11
9565,765,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,38000,4.0,Automatic,Front,Left wheel,Orange,4,10
16160,531,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,68976,4.0,Automatic,Front,Left wheel,White,4,13
28225,0,BMW,535 i xDrive,Sedan,Yes,Petrol,3.0,213000,6.0,Tiptronic,4x4,Left wheel,Grey,12,14
36899,777,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,86227,4.0,Automatic,Front,Left wheel,Silver,4,11
1646,1750,TOYOTA,Highlander,Jeep,Yes,Hybrid,3.3,269162,6.0,Automatic,4x4,Left wheel,Silver,12,17
39201,0,MAZDA,Mazda 6,Sedan,Yes,Petrol,2.5,23000,4.0,Automatic,Front,Left wheel,Red,6,9
29009,891,HYUNDAI,Tucson SE,Jeep,No,Petrol,2.0,52019,4.0,Automatic,4x4,Left wheel,White,10,9
157,749,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.4,144123,4.0,Automatic,Front,Left wheel,Silver,12,11
7053,502,TOYOTA,Aqua,Hatchback,Yes,Hybrid,1.5,152517,4.0,Automatic,Front,Left wheel,Black,4,12
23521,0,MITSUBISHI,Delica,Minivan,No,Petrol,2.4,227000,6.0,Tiptronic,4x4,Right-hand drive,Grey,6,18
7840,0,MERCEDES-BENZ,E 200,Sedan,No,CNG,2.0,554,4.0,Manual,Rear,Left wheel,Blue,2,30
706,574,HONDA,Insight,Hatchback,Yes,Hybrid,1.3,189571,4.0,Automatic,Front,Left wheel,Silver,0,15
11133,394,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,179381,4.0,Automatic,Front,Left wheel,Black,12,11
282,753,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,277614,4.0,Automatic,Front,Left wheel,White,0,13
110,765,MERCEDES-BENZ,C 300,Sedan,Yes,Petrol,2.0,64003,4.0,Automatic,Rear,Left wheel,Silver,12,10
3800,0,VOLKSWAGEN,Golf 3,Sedan,No,Petrol,1.6,1000,4.0,Manual,Front,Left wheel,Silver,0,30
20385,583,MINI,Countryman sport,Hatchback,Yes,Petrol,1.6,141000,4.0,Tiptronic,4x4,Left wheel,Red,10,14
14834,707,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,40973,4.0,Automatic,Front,Left wheel,White,4,14
10976,0,BMW,325,Coupe,Yes,Petrol,2.5,45595,6.0,Manual,Rear,Left wheel,Black,8,25
16935,1141,TOYOTA,Camry,Sedan,No,Petrol,2.4,125000,4.0,Automatic,4x4,Left wheel,Golden,4,16
11604,0,TOYOTA,Prius,Sedan,Yes,Hybrid,1.5,300000,4.0,Variator,Front,Left wheel,Silver,16,18
13485,765,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,72369,4.0,Automatic,Front,Left wheel,Silver,4,10
18503,531,NISSAN,Juke,Jeep,No,Petrol,1.6,76053,4.0,Tiptronic,Front,Left wheel,Silver,8,13
1803,765,CHEVROLET,1500,Sedan,Yes,Petrol,2.0,55040,4.0,Automatic,Front,Left wheel,Silver,12,10
17249,1058,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,0,6.0,Automatic,Front,Left wheel,Black,12,13
65,0,MITSUBISHI,Pajero IO,Jeep,No,Petrol,2.0,130000,4.0,Automatic,4x4,Left wheel,Silver,6,25
20385,642,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,82000,4.0,Tiptronic,Front,Left wheel,Silver,9,13
20237,836,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,130001,4.0,Automatic,Front,Left wheel,Grey,4,15
13495,707,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,91678,4.0,Automatic,Front,Left wheel,Grey,4,14
18817,609,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,35058,4.0,Automatic,Front,Left wheel,White,12,7
706,574,HONDA,Insight,Hatchback,Yes,Hybrid,1.3,189571,4.0,Automatic,Front,Left wheel,Silver,0,15
26971,836,HYUNDAI,Genesis,Coupe,Yes,Petrol,2.0,140013,4.0,Automatic,Front,Left wheel,Red,4,15
6586,0,MERCEDES-BENZ,C 180,Sedan,No,CNG,1.8,250000,4.0,Automatic,Rear,Left wheel,White,0,27
7527,0,NISSAN,X-Trail,Jeep,No,Petrol,2.0,255000,4.0,Automatic,4x4,Right-hand drive,Black,5,23
1411,640,SUZUKI,SX4,Sedan,Yes,Petrol,2.0,193504,4.0,Automatic,Front,Left wheel,Red,0,12
12544,1750,TOYOTA,Highlander,Jeep,Yes,Hybrid,3.3,334414,6.0,Automatic,4x4,Left wheel,White,12,17
15681,584,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,73688,4.0,Automatic,Front,Left wheel,Silver,0,11
